,pelicula_id,director,titulo_original,recaudacion,fecha_realizacion,presupuesto,ganancia
78268001,242512,Stiles White,Ouija,103590271.0,2014-10-24,5000000.0,20.7180542
78274157,46314,Stefan Fjeldmark,Jungledyret Hugo 2: Den store filmhelt,0.0,1996-12-20,0.0,0.0
78274161,46314,Jørgen Lerdam,Jungledyret Hugo 2: Den store filmhelt,0.0,1996-12-20,0.0,0.0
78274165,46314,Flemming Quist Møller,Jungledyret Hugo 2: Den store filmhelt,0.0,1996-12-20,0.0,0.0
78274493,54445,Benny Boom,S.W.A.T.: Firefight,0.0,2011-03-01,8000000.0,0.0
78278624,3937,Frank R. Strayer,Blondie on a Budget,0.0,1940-02-29,0.0,0.0
78278649,217923,Tsui Hark,狄仁杰之神都龙王,72287783.0,2013-09-27,0.0,inf
78293241,22599,Guy Ritchie,The Hire: Star,0.0,2001-06-01,0.0,0.0
78293286,413669,Hamilton MacFadden,Charlie Chan's Greatest Case,0.0,1933-09-14,0.0,0.0
78293295,38456,Eugene Forde,Charlie Chan's Murder Cruise,0.0,1940-05-02,0.0,0.0
78293711,33708,Gordon Wiles,Charlie Chan's Secret,0.0,1936-01-17,0.0,0.0
78294031,21250,Mario Piluso,Charlotte's Web 2: Wilbur's Great Adventure,0.0,2003-03-18,0.0,0.0
78305551,41244,Tsui Hark,Ying hung boon sik III jik yeung ji gor,0.0,1989-10-20,0.0,0.0
78307135,27310,Roel Reiné,The Marine 2,0.0,2009-12-29,0.0,0.0
78308719,151933,Roel Reiné,Dead in Tombstone,0.0,2013-10-01,5200000.0,0.0
78309423,260063,Roel Reiné,Seal Team Eight: Behind Enemy Lines,0.0,2014-03-01,0.0,0.0
78309891,19164,Roy Allen Smith,The Land Before Time IV: Journey Through the Mists,0.0,1996-12-10,0.0,0.0
78309963,19165,Charles Grosvenor,The Land Before Time V: The Mysterious Island,0.0,1997-09-12,0.0,0.0
78310035,17337,Charles Grosvenor,The Land Before Time VI: The Secret of Saurus Rock,0.0,1998-12-01,0.0,0.0
78310079,31473,Larry Latham,An American Tail: The Treasure of Manhattan Island,0.0,1998-11-16,0.0,0.0
78310205,27653,Larry Latham,An American Tail: The Mystery of the Night Monster,0.0,1999-02-04,0.0,0.0
78310709,171581,Scott Wiper,The Marine 3: Homefront,0.0,2013-03-05,0.0,0.0
78310721,103686,Ulrich Seidl,Paradies: Liebe,24267.0,2012-04-27,3600000.0,0.0067408333333333
78311531,25754,Donald P. Borchers,Children of the Corn,0.0,2009-09-26,4500000.0,0.0
78311594,25752,Kari Skogland,Children of the Corn 666: Isaac's Return,0.0,1999-10-19,0.0,0.0
78311638,25751,Ethan Wiley,Children of the Corn V: Fields of Terror,0.0,1998-06-21,0.0,0.0
78311686,70575,Joel Soisson,Children of the Corn: Genesis,0.0,2011-08-30,0.0,0.0
78311830,25753,Guy Magar,Children of the Corn: Revelation,0.0,2001-10-09,2500000.0,0.0
78311874,12076,Petter Næss,Elsk meg i morgen,0.0,2005-09-23,0.0,0.0
78311880,51649,Lesley Selander,Colt Comrades,0.0,1943-06-18,0.0,0.0
78312960,199534,Greg McLean,Wolf Creek 2,9630444.0,2013-08-30,8000000.0,1.2038055
78315960,75258,Peggy Holmes,Secret of the Wings,0.0,2012-08-17,0.0,0.0
78315984,75258,Roberts Gannaway,Secret of the Wings,0.0,2012-08-17,0.0,0.0
78342456,25475,Klay Hall,Tinker Bell and the Lost Treasure,0.0,2009-09-03,0.0,0.0
78352824,61856,Fred M. Wilcox,Courage of Lassie,0.0,1946-11-08,0.0,0.0
78352896,105528,Timothy Armstrong,Cowgirls n' Angels,120680.0,2012-05-25,0.0,inf
78352964,290729,Don Michael Paul,Sniper: Legacy,0.0,2014-09-29,0.0,0.0
78353220,25391,Michael Schroeder,Cyborg 3: The Recycler,0.0,1995-12-19,0.0,0.0
78354156,64160,Sam Firstenberg,Cyborg Cop II,0.0,1994-09-01,0.0,0.0
78354168,64161,Yossi Wein,Cyborg Cop III,0.0,1995-05-01,0.0,0.0
78354366,255476,Timothy Armstrong,Dakota's Summer,0.0,2014-04-17,0.0,0.0
78354373,38470,Terry O. Morse,Dangerous Money,0.0,1946-10-12,0.0,0.0
78354433,40661,Kristine Peterson,Kickboxer 5: The Redemption,0.0,1995-08-01,0.0,0.0
78354505,79723,Steffen Haars,New Kids Nitro,0.0,2011-12-07,0.0,0.0
78354507,79723,Flip van der Kuil,New Kids Nitro,0.0,2011-12-07,0.0,0.0
78354673,28668,William Castle,The Whistler,0.0,1944-03-30,0.0,0.0
78355057,38471,Phil Karlson,Dark Alibi,0.0,1946-05-25,0.0,0.0
78355297,241842,Tommy Wirkola,Død Snø 2,37473.0,2014-02-12,0.0,inf
78363802,64075,Reginald Le Borg,Dead Man's Eyes,0.0,1944-11-10,0.0,0.0
78363842,38460,Harry Lachman,Dead Men Tell,0.0,1941-03-28,0.0,0.0
78364142,40644,Shintarô Katsu,座頭市,0.0,1989-02-04,0.0,0.0
78364170,18122,Fyodor Bondarchuk,Obitaemyy Ostrov. Skhvatka,5873871.0,2009-04-23,0.0,inf
78364431,82450,Kathrine Windfeld,Hamilton - I nationens intresse,0.0,2012-03-02,6629445.0,0.0
78368031,98344,Te-Sheng Wei,賽德克．巴萊(上)太陽旗,0.0,2011-04-09,25000000.0,0.0
78368121,291155,Kurt Engfehr,"Fat, Sick & Nearly Dead 2",0.0,2014-09-18,0.0,0.0
78368130,262551,Philippe Lacheau,Babysitting,0.0,2014-04-16,0.0,0.0
78368136,262551,Nicolas Benamou,Babysitting,0.0,2014-04-16,0.0,0.0
78369066,38125,Don Sharp,Curse of the Fly,0.0,1965-05-01,0.0,0.0
78369118,30972,Don Sharp,The Brides of Fu Manchu,0.0,1966-12-16,0.0,0.0
78371566,131631,Francis Lawrence,The Hunger Games: Mockingjay - Part 1,752100229.0,2014-11-18,125000000.0,6.016801832
78373510,58433,Raffaele Mertes,The Apocalypse,0.0,2002-12-10,0.0,0.0
78373846,9742,Niki List,Werner - Beinhart!,0.0,1990-11-29,0.0,0.0
78373974,21811,Damian Lee,Ski School,0.0,1990-01-01,0.0,0.0
78374022,100042,Bobby Farrelly,Dumb and Dumber To,169837010.0,2014-11-12,40000000.0,4.24592525
78374026,100042,Peter Farrelly,Dumb and Dumber To,169837010.0,2014-11-12,40000000.0,4.24592525
78376646,284246,Laura Nix,The Yes Men Are Revolting,0.0,2014-09-04,0.0,0.0
78376652,284246,The Yes Men,The Yes Men Are Revolting,0.0,2014-09-04,0.0,0.0
78376790,38459,Harry Lachman,Murder Over New York,0.0,1940-12-13,0.0,0.0
78377665,17808,Gordon Chan,Hua pi,0.0,2008-09-25,0.0,0.0
78403585,227735,Charles Martin Smith,Dolphin Tale 2,52424533.0,2014-09-12,36000000.0,1.456237027777778
78407553,192558,Mohit Suri,Aashiqui 2,16000000.0,2013-04-25,1300000.0,12.307692307692308
78407649,193726,Rodney Ascher,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78407754,193726,Bill Plympton,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78407859,193726,Erik Matti,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78407964,193726,Lancelot Oduwa Imasuen,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78408069,193726,Kristina Buozyte,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78408174,193726,Bruno Samper,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78408279,193726,Vincenzo Natali,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78408384,193726,Larry Fessenden,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78408489,193726,Julien Maury,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78408594,193726,Alexandre Bustillo,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78408699,193726,E.L. Katz,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78408804,193726,Jen Soska,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78408909,193726,Aharon Keshales,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78409014,193726,Navot Papushado,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78409119,193726,Julian Gilbey,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78409224,193726,Dennison Ramalho,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78409329,193726,Jerome Sable,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78409434,193726,Robert Morgan,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78409539,193726,Sylvia Soska,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78409644,193726,Chris Nash,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78409749,193726,Hajime Ohata,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78409854,193726,Sôichi Umezawa,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78409959,193726,Todd Rohal,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78410064,193726,Julian Barratt,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78410169,193726,Alejandro Brugués,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78410274,193726,Jim Hosking,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78410379,193726,Robert Boocheck,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78410484,193726,Marvin Kren,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78410589,193726,Juan Martínez Moreno,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
78410694,193726,Steven Kostanski,ABCs of Death 2,7171.0,2014-10-02,0.0,inf
79872399,17780,Gábor Herendi,Valami Amerika 2,0.0,2008-12-18,1500000.0,0.0
79872408,36683,Yukihiko Tsutsumi,２０世紀少年< 第1章> 終わりの始まり,31244858.0,2008-08-19,20000000.0,1.5622429
79875000,18232,Feng Xiaogang,非誠勿擾,0.0,2008-12-22,0.0,0.0
79875099,267806,Marcel Sarmiento,V/H/S: Viral,2756.0,2014-10-23,0.0,inf
79875103,267806,Nacho Vigalondo,V/H/S: Viral,2756.0,2014-10-23,0.0,inf
79875107,267806,Gregg Bishop,V/H/S: Viral,2756.0,2014-10-23,0.0,inf
79875111,267806,Aaron Moorhead,V/H/S: Viral,2756.0,2014-10-23,0.0,inf
79875115,267806,Todd Lincoln ,V/H/S: Viral,2756.0,2014-10-23,0.0,inf
79875119,267806,Justin Benson,V/H/S: Viral,2756.0,2014-10-23,0.0,inf
79875579,241868,Ryûhei Kitamura,ルパン三世,0.0,2014-08-30,10500000.0,0.0
79875831,119892,Soi Cheang,西遊記之大鬧天宮,0.0,2014-01-09,82000000.0,0.0
79877271,66129,Olivier Baroux,Les Tuche,0.0,2011-06-30,0.0,0.0
79877281,33838,Raymond Jafelice,The Care Bears Adventure in Wonderland,2608000.0,1987-08-07,0.0,inf
79877345,24047,Kenneth Johnson,Alien Nation: Dark Horizon,0.0,1994-10-25,0.0,0.0
79877383,77348,Kenneth Johnson,Alien Nation: Body and Soul,0.0,1995-10-10,0.0,0.0
79877403,81244,Kenneth Johnson,Alien Nation: The Enemy Within,0.0,1996-11-12,0.0,0.0
79877410,50291,Kenneth Johnson,Alien Nation: Millennium,0.0,1996-01-02,0.0,0.0
79877442,135397,Colin Trevorrow,Jurassic World,1513528810.0,2015-06-09,150000000.0,10.090192066666669
79888642,170522,Alexandre Astier,Astérix: Le domaine des dieux,0.0,2014-11-26,30000000.0,0.0
79888708,170522,Louis Clichy,Astérix: Le domaine des dieux,0.0,2014-11-26,30000000.0,0.0
80019322,41608,Giuseppe Colizzi,Dio perdona … io no!,0.0,1967-10-31,0.0,0.0
80019498,227159,Sean Anders,Horrible Bosses 2,107670357.0,2014-11-26,42000000.0,2.5635799285714285
80019669,50571,Liu Chia-Liang,霹靂十傑,0.0,1985-05-17,0.0,0.0
80019761,68340,Ralph Thomas,Doctor at Large,0.0,1957-03-26,0.0,0.0
80019837,68337,Ralph Thomas,Doctor in Distress,0.0,1963-07-30,0.0,0.0
80019864,68242,Ralph Thomas,Doctor in the House,0.0,1954-03-23,0.0,0.0
80019885,19273,Alex Zamm,Dr. Dolittle: Million Dollar Mutts,0.0,2009-04-08,0.0,0.0
80020020,27996,Craig Shapiro,Dr. Dolittle: Tail to the Chief,0.0,2008-03-04,0.0,0.0
80020101,10473,Doug Lefler,DragonHeart: A New Beginning,0.0,2000-08-08,0.0,0.0
80020229,66018,Liu Chia-Liang,醉拳III,0.0,1994-07-02,0.0,0.0
80020481,270946,Eric Darnell,Penguins of Madagascar,373552094.0,2014-11-22,132000000.0,2.829940106060606
80020485,270946,Simon J. Smith,Penguins of Madagascar,373552094.0,2014-11-22,132000000.0,2.829940106060606
80020993,294254,Wes Ball,Maze Runner: The Scorch Trials,311256926.0,2015-09-09,61000000.0,5.102572557377049
80021326,68339,Ralph Thomas,Doctor at Sea,0.0,1955-01-01,0.0,0.0
80021349,139380,Debbie Isitt,Nativity 2: Danger in the Manger!,0.0,2012-11-21,0.0,0.0
80021397,2139,Charles Bail,Cleopatra Jones and the Casino of Gold,0.0,1975-07-11,0.0,0.0
80027877,134375,Peter Hewitt,Home Alone: The Holiday Heist,0.0,2012-11-25,0.0,0.0
80033709,110552,Prachya Pinkaew,ต้มยำกุ้ง 2,3302463.0,2013-10-23,0.0,inf
80033719,17792,Jorge Montesi,Omen IV: The Awakening,0.0,1991-05-19,0.0,0.0
80033731,17792,Dominique Othenin-Girard,Omen IV: The Awakening,0.0,1991-05-19,0.0,0.0
80045239,74035,Justin Timpane,Ninjas vs. Zombies,0.0,2008-10-31,0.0,0.0
80045257,99361,Erwin C. Dietrich,Sechs Schwedinnen von der Tankstelle,0.0,1980-09-19,0.0,0.0
80045268,74018,Damon Santostefano,A Cinderella Story: Once Upon a Song,0.0,2011-09-05,0.0,0.0
80045331,15261,Steve Rash,Bring It On: In It To Win It,0.0,2007-12-12,0.0,0.0
80045375,285423,Don Michael Paul,Jarhead 2: Field of Fire,0.0,2014-08-14,0.0,0.0
80045915,289728,Alex Zamm,Jingle All the Way 2,0.0,2014-12-02,5000000.0,0.0
80046411,122917,Peter Jackson,The Hobbit: The Battle of the Five Armies,956019788.0,2014-12-10,250000000.0,3.824079152
80084211,18450,Duccio Tessari,Zorro,0.0,1975-03-06,0.0,0.0
80085747,63260,Duccio Tessari,Il ritorno di Ringo,0.0,1965-12-08,0.0,0.0
80095539,56431,Duccio Tessari,Una pistola per Ringo,0.0,1965-05-12,0.0,0.0
80097843,29293,Michael Hurst,House of the Dead 2,0.0,2005-10-14,6000000.0,0.0
80097903,118751,Masayuki Asao,Hana to hebi: kyûkyoku nawa chôkyô,0.0,1987-12-05,0.0,0.0
80097931,47491,Albert Maysles,The Beales of Grey Gardens,0.0,2006-07-21,400000.0,0.0
80097933,47491,David Maysles,The Beales of Grey Gardens,0.0,2006-07-21,400000.0,0.0
80097971,61925,Bruno Corbucci,Squadra antiscippo,0.0,1976-03-11,0.0,0.0
80098291,52914,Bruno Corbucci,Squadra antifurto,0.0,1976-10-29,0.0,0.0
80098379,50758,Bruno Corbucci,Squadra antitruffa,0.0,1977-04-21,0.0,0.0
80098401,52913,Bruno Corbucci,Squadra antimafia,0.0,1978-10-10,0.0,0.0
80098505,52238,Bruno Corbucci,Squadra antigangsters,0.0,1979-10-10,0.0,0.0
80098519,62715,Bruno Corbucci,Assassinio sul Tevere,0.0,1979-10-12,0.0,0.0
80098708,62725,Bruno Corbucci,Delitto a Porta Romana,0.0,1980-01-01,0.0,0.0
80098727,46001,Bruno Corbucci,Delitto al ristorante cinese,0.0,1981-11-19,0.0,0.0
80098862,52113,Bruno Corbucci,Delitto sull'autostrada,0.0,1982-07-31,0.0,0.0
80098950,53342,Bruno Corbucci,Delitto al Blue Gay,0.0,1984-11-11,0.0,0.0
80098967,207703,Matthew Vaughn,Kingsman: The Secret Service,414351546.0,2015-01-29,81000000.0,5.115451185185186
80154263,181533,Shawn Levy,Night at the Museum: Secret of the Tomb,349424282.0,2014-12-17,127000000.0,2.751372299212598
80195863,277368,Laurent Tirard,Les Vacances du Petit Nicolas,0.0,2014-07-09,0.0,0.0
80200075,32113,Gerald Thomas,Carry On Teacher,0.0,1959-08-25,0.0,0.0
80200135,21240,Gerald Thomas,Carry On Constable,0.0,1960-02-22,0.0,0.0
80200146,11612,Enzo Barboni,Anche gli angeli mangiano fagioli,0.0,1973-03-22,0.0,0.0
80205330,37529,Joel Soisson,The Prophecy: Forsaken,0.0,2005-09-06,0.0,0.0
80205714,41897,Enzo Barboni,Anche gli angeli tirano di destro,0.0,1974-09-10,0.0,0.0
80205734,201018,Daniel Auteuil,Fanny,0.0,2013-07-10,0.0,0.0
80205766,18948,Dave Marshall,FernGully 2: The Magical Rescue,0.0,1998-03-17,0.0,0.0
80205790,18948,Phil Robinson,FernGully 2: The Magical Rescue,0.0,1998-03-17,0.0,0.0
80209510,48805,Sergio Martino,L'allenatore nel pallone 2,10743767.0,2008-01-11,0.0,inf
80210160,75136,Tom Clegg,Sharpe's Gold,0.0,1995-04-01,0.0,0.0
80210349,75137,Tom Clegg,Sharpe's Battle,0.0,1995-04-19,0.0,0.0
80210541,75138,Tom Clegg,Sharpe's Sword,0.0,1995-04-26,0.0,0.0
80211189,69787,Tom Clegg,Sharpe's Eagle,0.0,1993-05-12,0.0,0.0
80215221,70984,Martin Kitrosser,"Silent Night, Deadly Night 5: The Toy Maker",0.0,1991-11-06,0.0,0.0
80215281,16460,Mark A.Z. Dippé,Garfield Gets Real,0.0,2007-09-30,0.0,0.0
80215284,16460,Kyung Ho Lee,Garfield Gets Real,0.0,2007-09-30,0.0,0.0
80215425,26728,Mark A.Z. Dippé,Garfield's Fun Fest,0.0,2008-08-30,0.0,0.0
80215569,31609,Cheech Marin,Cheech & Chong Get Out of My Room,0.0,1985-01-01,0.0,0.0
80215593,42012,Corey Yuen Kwai,"No Retreat, No Surrender 2: Raging Thunder",108154.0,1988-01-28,0.0,inf
80216233,260346,Olivier Megaton,Taken 3,325771424.0,2014-12-16,48000000.0,6.786904666666667
80288809,315360,Mårten Klingberg,Beck 27 - Rum 302,0.0,2015-01-01,0.0,0.0
80289619,87101,Alan Taylor,Terminator Genisys,440603537.0,2015-06-23,155000000.0,2.842603464516129
80294227,288158,Tom Harper,The Woman in Black 2: Angel of Death,26501323.0,2014-12-30,1000000.0,26.501323
80352547,24023,Anders Nilsson,Johan Falk: GSI - Gruppen för särskilda insatser,0.0,2009-06-25,0.0,0.0
80352755,24026,Anders Nilsson,Johan Falk: Vapenbröder,0.0,2009-09-22,0.0,0.0
80353011,11752,Ute Wieland,Freche Mädchen,0.0,2008-07-17,0.0,0.0
80357747,59040,Carlo Verdone,I due carabinieri,0.0,1984-01-01,0.0,0.0
80357782,267872,Sebastian Junger,Korengal,0.0,2014-05-30,0.0,0.0
80357827,38187,Alejandro González Iñárritu,The Hire: Powder Keg,0.0,2001-01-01,0.0,0.0
80357837,30091,Ang Lee,The Hire: Chosen,0.0,2001-01-01,0.0,0.0
80357853,38183,John Frankenheimer,The Hire: Ambush,0.0,2001-01-01,0.0,0.0
80357861,38190,Joe Carnahan,The Hire: Ticker,0.0,2002-01-01,0.0,0.0
80357889,51939,Tony Scott,The Hire: Beat the Devil,0.0,2002-11-22,0.0,0.0
80357934,38185,John Woo,The Hire: Hostage,0.0,2002-01-01,0.0,0.0
80357966,132601,Mark A.Z. Dippé,The Reef 2: High Tide,0.0,2012-10-30,0.0,0.0
80357974,132601,Taedong Park,The Reef 2: High Tide,0.0,2012-10-30,0.0,0.0
80358862,14749,Robert Vince,Space Buddies,0.0,2009-02-02,0.0,0.0
80393422,208763,Oleg Stepchenko,Viy,34592118.0,2014-01-30,26000000.0,1.330466076923077
80418766,65703,Marcel Pagnol,Manon des sources,0.0,1952-12-16,0.0,0.0
80418770,13654,Jim Kammerud,101 Dalmatians II: Patch's London Adventure,0.0,2003-01-21,0.0,0.0
80418774,13654,Brian Smith,101 Dalmatians II: Patch's London Adventure,0.0,2003-01-21,0.0,0.0
80419282,19824,Harvey Glazer,Van Wilder: Freshman Year,0.0,2009-06-02,0.0,0.0
80419310,101660,Kenneth Johnson,V,0.0,1983-05-01,0.0,0.0
80419630,13360,Brett Leonard,Highlander V: The Source,0.0,2007-02-06,13000000.0,0.0
80424490,15434,Uwe Boll,Seed,0.0,2007-04-27,10000000.0,0.0
80424538,85373,Max Giwa,StreetDance 2,0.0,2012-03-30,0.0,0.0
80424542,85373,Dania Pasquini,StreetDance 2,0.0,2012-03-30,0.0,0.0
80424602,125509,Declan O'Brien,Wrong Turn 5: Bloodlines,0.0,2012-10-23,0.0,0.0
80424962,140161,Richard T. Heffron,V: The Final Battle,0.0,1984-05-06,0.0,0.0
80424982,18015,David Worth,Shark Attack 3: Megalodon,0.0,2002-11-26,0.0,0.0
80425414,9817,David Petrarca,Save the Last Dance 2,0.0,2006-10-10,0.0,0.0
80425594,19066,Shawn Papazian,Rest Stop: Don't Look Back,0.0,2008-09-30,0.0,0.0
80425609,52916,Gianfranco Parolini,Ehi amico... c'è Sabata. Hai chiuso!,0.0,1969-09-16,0.0,0.0
80426401,28635,Chris Angel,Wishmaster 3: Beyond the Gates of Hell,0.0,2001-10-23,0.0,0.0
80431585,19288,Steven Ayromlooi,Leprechaun: Back 2 tha Hood,0.0,2003-12-30,0.0,0.0
80431625,18616,Dave Payne,No Man's Land: The Rise of Reeker,0.0,2008-05-01,2000000.0,0.0
80431689,27770,Adam Grossman,Sometimes They Come Back... Again,0.0,1996-09-03,3000000.0,0.0
80431704,37526,Brian Yuzna,The Dentist 2: Brace Yourself,0.0,1998-12-11,0.0,0.0
80431784,3483,Jesús Franco,The Blood of Fu Manchu,0.0,1968-08-23,0.0,0.0
80546984,19254,Gerald Thomas,Carry On Cabby,0.0,1963-06-01,0.0,0.0
80547000,19300,Gerald Thomas,Carry On Behind,0.0,1975-12-01,0.0,0.0
80547030,26190,Gerald Thomas,Carry On Cruising,0.0,1962-04-01,0.0,0.0
80547043,23338,Joseph H. Lewis,Pride of the Bowery,0.0,1940-12-15,0.0,0.0
80547251,38157,Chris Angel,Wishmaster 4: The Prophecy Fulfilled,0.0,2002-06-10,0.0,0.0
80548051,42185,Bob Misiorowski,Shark Attack,0.0,1999-11-09,0.0,0.0
80549023,48193,Alfonso Brescia,Ator il guerriero di ferro,0.0,1987-01-09,0.0,0.0
80549140,104606,Liu Chia-Liang,神打,0.0,1975-11-28,0.0,0.0
80549340,30178,Audu Paden,Stuart Little 3: Call of the Wild,0.0,2005-07-14,0.0,0.0
80549465,29812,Steven Pearl,The Substitute 2: School's Out,0.0,1998-08-01,0.0,0.0
80549951,50687,Joel Soisson,Maniac Cop 3,0.0,1993-02-01,0.0,0.0
80549954,50687,William Lustig,Maniac Cop 3,0.0,1993-02-01,0.0,0.0
80550221,185110,Rokuro Mochizuki,Onibi,0.0,1997-04-19,0.0,0.0
80550289,149957,Lee Sholem,Jungle Man-Eaters,0.0,1954-06-01,0.0,0.0
80550298,220504,Spencer Gordon Bennet,Voodoo Tiger,0.0,1952-11-15,0.0,0.0
80550302,55872,Kurt Neumann,Tarzan and the Amazons,0.0,1945-04-29,0.0,0.0
80550410,14059,Robert Vince,Snow Buddies,0.0,2008-02-05,0.0,0.0
80550500,42187,David Worth,Shark Attack 2,0.0,2001-02-13,0.0,0.0
80563172,3686,Harald Reinl,Winnetou II,0.0,1964-09-17,0.0,0.0
80565732,315362,Mårten Klingberg,Beck 28 - Familjen,0.0,2015-01-10,0.0,0.0
80566542,90956,William Beaudine,The Feathered Serpent,0.0,1948-12-19,0.0,0.0
80566605,90955,Lesley Selander,The Sky Dragon,0.0,1949-04-27,0.0,0.0
80566830,30554,Fred Walton,When A Stranger Calls Back,0.0,1993-04-04,0.0,0.0
80566910,84575,Alex Zamm,Tooth Fairy 2,0.0,2012-03-06,5000000.0,0.0
80566934,27771,Daniel Zelik Berk,Sometimes They Come Back... for More,0.0,1998-09-06,0.0,0.0
80566940,24102,Charles Grosvenor,The Land Before Time VII: The Stone of Cold Fire,0.0,2000-12-05,0.0,0.0
80567915,7085,Harald Reinl,Winnetou III,0.0,1965-10-14,0.0,0.0
80569355,49597,Marty Weiss,Vampires: The Turning,0.0,2005-01-02,0.0,0.0
80569409,25556,Charles Grosvenor,The Land Before Time IX: Journey to the Big Water,0.0,2002-12-17,0.0,0.0
80570049,15066,Tripp Reed,Walking Tall: The Payback,0.0,2007-02-20,0.0,0.0
80570085,71461,Stephen Hopkins,Thorne: Sleepyhead,0.0,2010-10-01,0.0,0.0
80571669,34734,Ernie Barbarash,Stir of Echoes: The Homecoming,0.0,2007-08-11,0.0,0.0
80571781,113210,Jerry Ciccoritti,TekWar: TekJustice,0.0,1994-05-14,0.0,0.0
80571805,25587,Charles Grosvenor,The Land Before Time VIII: The Big Freeze,0.0,2001-12-04,0.0,0.0
80572021,38269,Bert I. Gordon,War of the Colossal Beast,0.0,1958-06-04,0.0,0.0
80572485,39829,Richard Irving,The Six Million Dollar Man,0.0,1973-03-07,0.0,0.0
80572513,24554,Charles Grosvenor,The Land Before Time X: The Great Longneck Migration,0.0,2003-12-02,0.0,0.0
80572729,259074,Declan O'Brien,Joy Ride 3,0.0,2014-06-03,0.0,0.0
80572743,37404,Bill L. Norton,Hercules and the Amazon Women,0.0,1994-04-24,0.0,0.0
80574279,36421,Hope Perello,Howling VI: The Freaks,0.0,1991-01-01,0.0,0.0
80574287,18920,Kjell Sundvall,Vi hade i alla fall tur med vädret,0.0,1980-02-26,0.0,0.0
